0	0	0.555242	2.30344	0
0.297598	0.8644	0	0.0974472	0
0.0625583	0	0	0	0.615426
0	0	3.19682	0.00920879	0
0	0.162776	0	3.86897	0
0	2.37285	0	0.444295	0
0.238778	0	0	0.0427276	2.10745
0.556619	3.7143	0	0	3.90602
0.0892715	0	0	0.847402	0.401811
0	0	0	0.822073	0
0	0	5.22389	1.2444	0
0.149859	2.48765	0	0	0.102137
0.614107	0	0.8089	0.275206	0
0.372057	0.747303	0.0845234	0	0.135155
0.841585	2.42138	0	0	0
0	0	0	2.19892	0
0	0	1.86976	1.02669	1.28657
0.059143	0	0.352063	0	1.58818
0	0	2.79046	0	6.42986
0	0.183473	0	0.456194	0.417819
0	0	0	1.94552	0.557659
0	0	0	0.387197	1.7417
0	1.53198	0	1.4522	2.10976
0	1.57948	0.719568	0.229099	0
0	0.0269641	0.351258	0	1.33554
0	0.742741	0.328579	1.73835	0.206728
0	0	0.294856	2.24017	0
0	0.0388487	0.202967	0	3.4248
1.387	0	0	0	0
0	0.72049	0.147984	1.32611	0
0	0	9.02757	0	3.48325
0.194558	0.440324	0	0	0
0	0	0	0.696658	0
0.164461	1.55469	0	0	0.856732
0.510976	0	1.17491	0.114973	0.162421
0.0263159	0	0.489258	3.17615	0
0.0976909	3.23048	0	0	0.401746
0	0	0	2.77764	1.05984
0.263267	0	2.42384	0	0.446194
0	0.195783	1.11435	0.179317	0.648384
0	0.88962	0	0.160546	0
0.689063	2.03307	0.0193271	0	0
0.149771	0	0.232368	0	0.657352
0.0585895	0	0	1.08871	0.384249
0.137146	0	0.392212	0.598261	0.343512
0	0	0.0529332	0.960518	0.537217
0	0	0	1.02991	0
0.373244	0	0	0.659693	4.90169
0	0	0	2.0108	0
0	0	0	0.345629	0
0	0	0	2.59497	0
0	7.03273	0	2.78612	0
0.049303	0.621511	0	0	0
0.0569215	0	0	1.15426	0.00830586
0	0.0822727	0.212239	0	2.13724
0	1.38091	1.04936	0	1.07328
0	0.261198	0	0.716226	0.0782983
0	0.0933449	0.00604741	0	1.79879
0.573228	0.500523	0	0	1.33606
0	0	0	0	2.81775
0.215459	0	0.930729	0	0.131013
0	0.373	3.14658	0.135447	0
0.0418157	0.301489	2.56636	0	0
0	0.938376	0	0.868594	0
0	0	0	3.31211	0
0.272773	0	1.03333	0.229727	0
0.0226263	1.76727	0.0362614	0	0.3098
0	0.766556	0	0	0.685716
0.0238666	0	0	0	1.06923
0	0.408527	0	1.69152	0.794951
0	0	0.0242131	0.121779	0.653076
0	0.315227	0	2.57366	0
0	0	0.137326	1.93372	0.266914
0	0	0.512326	0.9097	0
0	0	0	0.0951613	1.64109
0	0	0.0471687	0.0493363	1.62926
0.523978	1.49857	0	0	0
0.108452	0	0	0	0.365364
0	0.766718	0	0.933273	1.75017
0.021477	0	0	1.26174	0
0	1.73841	0	0	0
0	0	0	4.1682	0
0	0.847191	0	0	0
0	0.316331	0	3.66294	0
0.216349	1.5449	0	0	0.881254
0	0	0	2.2409	0
0.606978	0	0	0	0.658436
0	2.05449	0	0.343545	0.0522141
0.307587	0.623152	0.105225	0	0.656624
0.0490688	0	0	1.7836	0
1.10069	0	0.00368581	0	0.983546
0	0.378331	0.138453	0	0
0	0	0.390909	2.10341	0
0	0	0	0.735368	0.30294
0.0936571	0	0	0	1.67025
0.102474	4.62896	0	0	0
0	0	0	0	1.38131
0	0	0	1.49803	0.00146633
0	0	0	3.23562	0.155582
0.735473	0.0949912	0.106452	0	0
0	0	1.41058	0	0
0	0	0.635938	0.45455	0
0	0.477616	5.96434	0	0
0	0.0676408	0	0.250733	1.312
1.23641	0	0	0	0
0	0.500006	0	0.109728	0.0550342
0.0745721	0	0	3.05771	0
0	2.44699	0	0.913282	0
0.712879	0	0	0	2.48842
0	0	0	2.32838	0
0.216479	0	2.88771	0	0.314907
0	0.218377	0	0.340041	4.41094
0.477299	0	0	0.363218	0
0.558458	0	1.11854	0.180897	0
0	0	0.262222	2.84685	0.739905
0.0596358	0.0219366	0	0	0.54578
0.627617	0	0	0.346939	0.666849
0	0.14176	1.87668	0.90575	0.0892859
