0	-0.783578	-0.255748	0	0
-1.44679	0	0	-0.624889	-0.192281
0	0	0	2.6692	-1.37782
0.749627	-0.923421	-1.6789	0	0
0.0279552	-0.0571448	-0.11343	-1.31114	0
0.20248	0	1.27428	0	0
0	0	-0.227917	2.19105	0
-2.24731	0	0	0	0
0	0	0.591193	0	0
-0.264861	0.461847	0	0	-1.83032
0.0700598	0	0.970124	1.37115	0
-0.956551	0	0	-0.361938	0
0	0.544116	0	0	0
-1.5384	-0.00484105	0	0	0
-0.991441	0	0	0	0
0	-0.577484	1.80549	-2.05607	0
0	0	0.699114	0	-0.275709
0	0.34765	0.710075	0.153888	0
0.527453	0	0	0	1.26429
-0.893282	0	-1.2198	1.76889	0
0	0	1.26031	0	-1.35559
-1.65543	0	0	0	0
-1.6435	0	0	0	0
0	-0.100935	1.66378	-2.17358	0
-0.256823	-0.327795	0	-1.78483	0
0	-0.123538	-1.29774	0	-0.582573
-0.703932	0	-0.0286559	0	-0.818208
-0.985619	0	-0.438373	0	-0.933559
0	0	-1.11188	0	0.615571
0.846934	0	0	1.23374	0
-0.799532	1.25091	0	0	0
0	0	1.80858	-0.436709	0
0	0	0	-0.39694	-1.93704
0.765276	0	-0.869436	0.836755	0.190478
-1.15539	0.908536	-0.194357	0	0
-2.23531	0	0.804822	0	0
0	0.127026	0	0	2.17037
0.157622	-0.320435	0	1.12971	0
0	0.270889	0	0.397135	0
0.913037	0	0	0	1.27957
0	0	-0.882719	1.79084	0
0.754306	-0.111492	0	0	0
0	0	0	1.00423	0
0	-1.76842	1.18231	0	0
-0.460365	-0.00097528	0	0	2.38531
1.10179	0.0465908	0	0.661568	0
0.890437	-0.079788	0	0	1.3181
0	1.1631	1.09371	0	-0.7549
-0.387822	0.826032	-0.9795	0	0
0	0	-1.79255	1.47635	0
0	0	0	1.59808	0.896823
0	0	0.772944	0.755889	0.439569
1.71879	0	-0.35977	0	0
0.484999	0	0	0.912467	0
0	0	0.297151	0	0.577272
0.728275	0	0	0.997674	0.00444619
