0.626895	0	1.12423	0.116988	0.345308
0	0	0.170034	0	3.78676
2.00691	0.190823	0.0140528	0.0115326	0.124915
3.02333	4.80307	0.147105	0.0671913	0.363462
0	0.0372957	0	2.20804	0
0.146036	0.00592731	0	0	0.596989
0.625601	1.94069	2.23462	0.517349	9.29138e-05
0.892719	2.06968	0.50385	0.288001	0.53908
0.167799	0	0	0.389938	0.00821006
0.225557	1.60532	0.839825	0.147572	0
0.257768	0.456866	0.985805	0.436574	0.178429
0	0	0.202104	0	0.256995
0	0	0.490199	0.0974906	0.466905
0	0	0.0802785	0.995501	3.65191
0	0	0.923302	0	0.0202746
0.0258541	0	0	0.181257	2.19409
0.186118	0	0.0855367	0.997213	0.014927
0.295521	0.218619	0.368959	0.0222959	0.646841
0	0	0	1.02213	2.95404
2.43826	0.0736321	0.3953	0.217736	0.0427732
0	0	0.135736	0.395187	0.15536
2.36893	0	0.0749285	0	0
0.593936	2.66396	0.324585	0	0.169849
0.919674	2.77856	0.191799	0.20007	1.11911
1.36887	2.16665	0.661544	0.0879296	0.272185
0.0168466	0.008319	0.783988	0.0120381	0.223017
1.84689	0.0289036	0	0	0
0.367406	1.83216	0.332652	0.524045	0
0	0.201158	0.649822	0.890459	0.0641979
0.451593	0.484939	0.229871	2.73868	2.08487
0.270218	6.14405	2.79695	0.34843	0.444612
0	0	2.592	0	0.0111208
0.21101	0.613445	0.924132	2.96647	0
0.0320048	0.831366	5.47631	1.22493	0.0404307
0	1.10766	1.84383	0.289046	1.20513
0.0837987	0	0.335072	0	1.26425
0.054562	1.23591	0.868465	0	0
0	0	2.50769	0.30461	0.746651
0	5.2811	0.0468455	0.634672	0.180793
0	0.958667	1.22936	0	0.323893
0.263985	0	2.16819	0.189044	1.18155
2.3971	0.786604	1.18668	0.345797	0.442742
0	0.82166	2.57819	2.29429	0.432282
0	0.257178	1.04254	1.33351	0.19265
0.251794	1.01683	1.30583	0.264414	2.93165
0	0	0.794246	0	2.54179
0.0327626	1.60514	3.4581	0	1.11679
1.97236	0.102748	0	0	0.283931
0.128483	0	4.38109	0	0.187342
0.274364	0	0	0	1.34107
0.71157	0.508624	0	1.20029	0.0708441
0.653762	0.548075	0	0.164045	1.05565
0	0.607672	0	0.65481	0
0.786074	0	3.54913	0.00262174	0
1.77495	0.144306	0	0.384487	0.595839
0	0	0.555009	0.40179	3.27016
0.14468	0	4.27526	0	0
1.12802	0	1.61233	0.131562	1.71055
0	0	0.63781	0.310297	0
0.643255	4.12449	1.95303	0.580491	0.384536
0.529423	0	2.7908	0	0.474894
0.711162	0	0.701959	1.76983	1.88478
0	0	0.420936	0.0352015	0.629772
0.143609	1.01029	0.0793821	0.840202	0.670404
0.405877	1.04483	0.216463	0.152687	0.434722
0.26042	2.46443	3.3743	0.747101	3.08391
2.75943	0	0	0	0
0.0285664	1.2857	0.463804	0.997156	0.540374
3.34542	0.126931	0	0.933493	0.0174609
0.455535	0.962321	0	0.548131	0.930184
0.0477904	0	0.243803	1.05077	0.127992
0.0947374	0	0.260574	1.55175	1.85711
0	3.19289	5.38351	0	0
0.0323112	2.82586	0.179532	0	1.10643
0.11461	0.299113	0.204664	0.568639	0.768309
0.0616903	0	0.897234	0.628325	0.210666
0	1.88734	0	0	0
0.419204	1.98113	0.111743	0.0045628	0
2.32135	0	0.437036	1.46117	0.481969
0.320658	0.00891992	0.701958	0	0.80606
2.41327	0	0	0.884116	1.67712
0.0728672	0	1.57414	0	1.50051
0.0634184	2.28903	2.6675	0.9061	1.5834
0.0090032	0	0	0	0.311643
0	0	0.157195	0.0220905	1.92718
1.05026	1.28618	0.0255331	0	0
0.405633	0.777176	0.580778	0.0476016	0.932371
1.17894	0	0.515468	0	0.0825958
0	0.61954	0.202702	0	1.75398
0	0	0.514849	0	0.445251
0.112045	0.375831	0	0	1.1416
0.0709743	2.93278	0.1083	0	0.258092
0.06549	0	0.440588	0	1.37562
0	0	1.53449	0.430295	0.244506
0.819996	3.24561	0.195314	0.161059	0.555059
0.581765	0.0825808	0	0.354807	0
4.32615	7.13391	0.0986687	0	0.162264
0.367228	0	2.07911	0	0.0430184
4.27847	0.180915	0.743747	0	0.628827
0.21011	2.11475	0	0.143428	0.067509
0.682345	1.13856	0	0.493251	0.331389
0.127544	0	0	0.0102614	0.402045
2.51316	0.810509	0.33605	0.169967	1.13768
2.36872	0	1.6821	0.338212	0.250094
1.09269	0.0565846	0.122429	0	2.1199
0.944282	2.01003	0.392866	0	0.049061
0.042985	1.48824	0.105509	0.676631	0
1.0092	1.39419	0.274341	0	0.158903
0.628817	1.92595	0.343093	0	0.0323471
0.301472	0.669658	1.52831	0.41158	0
0	3.88044	0	0	0.108989
0	0	0.842742	0.138862	0
0.286262	3.82999	0.821369	0.0143528	0
0.592319	0	3.77815	0.292854	0.138312
0	0	2.46936	0.143683	0.0646836
0.0195054	0.682107	0	0.057154	0
0.0704463	3.20461	0.982834	0.179947	0.318436
0	0	1.72911	0.227398	0.0991727
0.51804	1.57005	0.238704	0	0.923238
0.0279734	1.54173	0	0.924123	0.0177059
0.204455	0	2.29964	0.561559	0
1.38191	0	0.92949	0	0.491169
0.16663	0.160531	2.28885	0.101706	0
0.154467	0.906964	0.563093	0	0
1.29472	0.0150975	0.619366	0	0.8167
0.147667	0.672872	0.523039	0	0
0.273124	0.0506371	0.307443	0	0
0.0130008	0	3.11384	0	0.106145
0.104683	0.613257	0.900765	0.136078	1.14512
0.0209043	1.64998	0.203194	0.0725093	0
1.82484	0.553784	0	0.119905	0
0.679835	1.00613	0.0891845	0	1.39661
2.69415	0	1.20002	1.76615	0.0881465
2.79865	0.129964	0.0192763	0.368546	0.0163056
0	0	3.03051	0.0666271	0.106098
0	2.3545	0.165622	0	0
0.00749622	3.35492	0.457266	0.728624	0.229423
0.389986	0.883605	0.89781	0	0
0.345066	0	0.196187	1.3807	0.463503
0.903541	0	0	0	0.0308356
0	1.29174	0.0411949	1.90494	0.0874369
0	1.64357	0.699635	0.280216	0
0	0	0.0572988	1.15158	1.78294
0.425013	1.96354	0.0157601	0.1702	0.0639865
0.55859	2.05427	3.51812	0.678019	0
0.0756817	0	1.6898	0	0.10504
0.153282	0	1.68897	0.350711	0
0.562154	0.982521	6.48799	0	0.289273
0.535234	0.0130941	0.132074	0.228697	1.3508
0.0158372	0.0516605	0.800012	0.844516	0
1.13975	4.97451	2.44718	0	0
0	0.664231	0.0995717	0.531262	0.627676
0	0	0.108287	0	0.207712
0.14434	5.92364	1.60039	0.297543	0.186968
0.109172	0	0.567923	0.468526	1.30351
0	0	1.78361	1.23642	0.206841
0.212453	0.823416	0.794225	0.110828	0
1.12819	0.742371	0.833377	0.954295	0
0	0	0.111606	0	0.415312
0.156558	2.89283	0.0489891	1.18574	1.74012
0	1.78372	0	0	0.729553
0.524938	0.0371777	0	0	1.81496
0	0.251009	0	0.604777	1.73009
0	0.265571	2.04714	0	0
0.238376	3.23757	0.21151	0.973121	2.92002
2.01104	0	0.0965614	0	0.352381
0	0.28339	0	0.469213	0
2.09667	0.00643463	0	0.646682	2.27843
1.24034	2.71297	3.99967	0.128432	0.770024
0.300071	0.377342	0.567237	0	0
2.33467	3.11196	1.75755	0	0.0530686
0	0.507511	0.723482	2.12936	1.37781
0.026565	2.56384	0	0.166815	0
0.474358	2.53368	0.257057	0	0.836215
0	0	0	0	1.44165
0.938883	0.0536268	0.126624	0	0
1.27296	0	0	2.60259	0
0	0.0385912	0.0351848	0	0
0.329527	0.83796	0.29636	0.372097	0
0	0.249326	0.0452168	0	0
1.53475	1.79319	0.0396902	0.82328	2.19862
0.128147	0.0334515	0.913079	0	0
1.78897	3.46116	1.66199	1.08984	0.698369
0.002724	0.0141805	1.65399	0.59443	0.3562
0.145946	1.51896	1.75255	0	2.65981
0	0.856355	1.10126	0	0.172497
0.65736	0.715211	0.0434333	0	0
0.659348	0	0.207332	0	0
0.0784491	1.0636	0.336319	1.38543	2.59713
0	0.11485	0	0.412883	1.50246
0.399427	0.157469	1.89179	0.423269	1.12905
3.63893	0	0.0360954	0	0.0615913
1.80553	2.3729	0	0.381755	0.0475992
0	1.07555	1.77945	0.0296768	1.14335
0.0657749	0	0	0.423359	1.76315
1.51264	0.371157	0.413494	0	0.0252359
1.13398	1.42532	0	0.136847	0.50636
0	4.79254	0.0263104	0.186467	0.126362
0.0851191	0.0182828	1.51934	0.162303	3.25039
0	3.33313	0.00841843	0.150554	0.658535
1.55748	0	0	0.547411	0
0.957037	0.520077	0.13269	0.335452	0.647203
1.58425	1.76666	0	0.144632	0.0147105
0.182574	3.96684	0.900569	0.573991	2.01509
1.06417	0.14855	1.04858	0.146127	1.46501
0.0252717	0.40402	0.37228	0	0.384736
0.024248	3.82778	2.94336	1.58724	2.18472
0	1.87413	0.0638872	0.631328	0.00847011
0.262712	0.656652	0.0191469	0.367713	3.21
1.49351	1.90784	2.6224	1.21724	0.911816
0.146074	6.50943	1.14209	0.164911	0.276664
2.26927	1.2743	0.725426	0.525108	0.585501
0.112851	3.76737	0.899024	0.0661263	0
0.752472	0.219021	1.27095	0.614278	0
2.01006	0	0.104299	0	0.233854
0.383962	0.011563	3.57381	0	0
0	0.225907	2.24439	0.0338378	0
0.0987399	0.190208	0.8778	0	0
0	1.88931	0.0363678	0.487572	0
0.101177	0	2.65533	0.630337	0
0.046489	0.991961	0.521775	0	1.03237
